papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y,setor,valor_de_mercado,empresa,dt_ultima_cot
MNDL4,0.38,-0.21,0.02,0.004,0.0,0.003,-0.03,0.04,-0.01,4.6,3.96,0.10890000000000001,-0.0206,0.0754,-0.11720000000000001,0.79,0.0,156512000.0,2.87,0.1698,"Tecidos, Vestuário e Calçados",3769980,MUNDIAL S/A PN,2012-03-01
MNPR3,15.64,271.5,-0.34,0.327,0.0,0.334,-0.29,2.45,-0.23,2.44,2.05,0.13369999999999999,0.0012,0.14429999999999998,-0.0013,0.33,50420.7,-326805000.0,0.0,0.1032,Alimentos Processados,111044000,MINUPAR ON,2024-08-21
MNPR4,4.63,80.37,-0.1,0.097,0.0,0.099,-0.09,0.72,-0.07,0.72,0.6,0.13369999999999999,0.0012,0.14429999999999998,-0.0013,0.33,0.0,-326805000.0,0.0,0.1032,Alimentos Processados,32873000,MINUPAR PN,2007-12-11
MNSA3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111,,0,MANASA ON,2006-01-04
MNSA4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111,,0,MANASA PN,2006-03-23
MOAR3,397.87,14.72,3.18,0.0,0.0584,1.665,3.69,-189.63,20.93,-154.23,-159.46,0.0,0.0,-0.0191,0.2164,5.28,11820.6,1530500000.0,0.44,-0.7734000000000001,Holdings Diversificadas,4874310000,MONTEIRO ARANHA ON,2024-08-08
MODL11,8.46,-21.05,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0817,0.0,0.0,1154890000.0,0.0,-0.6236999999999999,Intermediários Financeiros,1985840000,MODALMAIS UNT N2,2022-09-16
MODL3,3.08,-22.99,1.88,0.0,0.0070999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0817,0.0,0.0,1154890000.0,0.0,-0.6236999999999999,Intermediários Financeiros,2168940000,MODALMAIS ON N2,2023-06-30
MODL4,2.72,-20.3,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0817,0.0,0.0,1154890000.0,0.0,-0.6236999999999999,Intermediários Financeiros,1915420000,MODALMAIS PN N2,2022-09-16
MOSI3,8.24,32.29,1.56,4.761,0.0,1.453,1.89,89.69,1.9,42.98,24.91,0.053099999999999994,0.1475,0.0812,0.0482,13.3,0.0,670337000.0,0.0,0.0,Programas e Serviços,1043150000,MOSAICO SA ON NM,2022-03-18
MOVI3,7.7,-4.96,1.11,0.24,0.0,0.101,-8.4,1.6,-0.15,9.74,4.08,0.1505,-0.048499999999999995,0.086,-0.2249,0.95,34104400.0,2503190000.0,7.16,0.3533,Diversos,2789730000,MOVIDA ON NM,2024-08-21
MPLU3,26.8,12.2,17.37,6.877,0.0,2.676,50.65,10.34,66.01,7.71,7.28,0.6652,0.5637,1.2956999999999999,1.4240000000000002,1.06,0.0,250279000.0,0.0,-0.1888,,4348220000,MULTIPLUS ON NM,2019-04-22
MRFG3,14.84,352.77,2.38,0.099,0.0,0.097,1.16,3.5,-0.23,13.73,4.98,0.028399999999999998,0.0032,0.0392,0.0068000000000000005,1.26,69149900.0,5642440000.0,10.87,0.2575,Alimentos Processados,13445000000,Marfrig ON NM,2024-08-21
MRSA3B,32.99,8.02,1.58,1.577,0.0,0.637,9.64,3.97,-1.65,5.16,3.85,0.39770000000000005,0.19649999999999998,0.198,0.19690000000000002,1.45,2776.58,7056390000.0,0.85,0.2177,Transporte,11149900000,MRS LOGÍSTICA S/A ON MB,2024-08-07
MRSA5B,30.0,7.3,1.44,1.434,0.0296,0.579,8.77,3.61,-1.5,4.81,3.58,0.39770000000000005,0.19649999999999998,0.198,0.19690000000000002,1.45,784.42,7056390000.0,0.85,0.2177,Transporte,10139300000,MRS LOGÍSTICA S/A PNA MB,2024-08-02
MRSA6B,32.5,7.91,1.56,1.554,0.0273,0.627,9.5,3.91,-1.63,5.11,3.81,0.39770000000000005,0.19649999999999998,0.198,0.19690000000000002,1.45,1287.3,7056390000.0,0.85,0.2177,Transporte,10984300000,MRS LOGÍSTICA S/A PNB MB,2024-08-16
MRSL3,3.3,10.25,0.99,0.883,0.0,0.658,2.37,16.32,6.28,17.74,9.5,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071,"Tecidos, Vestuário e Calçados",370438000,MARISOL ON,2011-12-07
MRSL4,3.05,9.48,0.91,0.816,0.0,0.609,2.19,15.08,5.8,16.51,8.83,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071,"Tecidos, Vestuário e Calçados",342375000,MARISOL PN,2012-07-02
MRVE3,7.57,-8.84,0.64,0.526,0.0,0.157,0.78,7.51,-0.63,21.29,16.82,0.07,-0.0602,0.0219,-0.0726,1.77,80173700.0,6644220000.0,1.24,0.0565,Construção Civil,4260600000,MRV ON NM,2024-08-21
MSAN3,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.06269999999999999,0.0242,0.11779999999999999,0.11810000000000001,1.18,0.0,2533030000.0,0.39,1.0134999999999998,,0,BUNGE BRASIL S.A. ON,2004-10-08
MSPA3,42.7,91.23,0.33,1.759,0.0068000000000000005,0.192,6.79,-11.91,-0.57,-16.99,42.81,-0.1476,0.019299999999999998,-0.0168,0.0036,1.55,99.3,833010000.0,0.19,0.133,Madeira e Papel,273494000,MELHORAMENTOS ON,2024-08-19
MSPA4,36.3,77.55,0.28,1.495,0.0088,0.163,5.77,-10.13,-0.49,-15.21,38.31,-0.1476,0.019299999999999998,-0.0168,0.0036,1.55,168.84,833010000.0,0.19,0.133,Madeira e Papel,232502000,MELHORAMENTOS PN,2024-08-19
MTBR3,0.99,4.3,0.59,0.123,0.0,0.155,2.82,1.75,-5.35,0.36,0.29,0.0704,0.028900000000000002,0.2594,0.1384,1.08,0.0,2502520000.0,0.46,0.0842,Utilidades Domésticas,1487760000,WHIRLPOOL S.A. ON,2006-03-28
MTBR4,1.05,4.56,0.63,0.131,0.0,0.165,2.99,1.86,-5.68,0.46,0.38,0.0704,0.028900000000000002,0.2594,0.1384,1.08,0.0,2502520000.0,0.46,0.0842,Utilidades Domésticas,1577930000,WHIRLPOOL S.A. PN,2006-06-09
MTIG3,5.21,-11.22,-81.36,12.686,0.0,8.36,-11.54,-21.36,-9.97,-22.62,-24.76,-0.5938,-1.1309,-0.478,7.2528,0.27,0.0,-7835380.0,-4.95,-0.26539999999999997,Embalagens,637449000,IGUAÇU ON,2016-04-01
MTIG4,23.0,-49.52,-359.15,56.001,0.0,36.906,-50.93,-94.31,-44.0,-95.57,-104.6,-0.5938,-1.1309,-0.478,7.2528,0.27,0.0,-7835380.0,-4.95,-0.26539999999999997,Embalagens,2814070000,IGUAÇU PN,2022-10-20
MTRE3,3.92,14.37,0.42,0.38,0.028300000000000002,0.202,0.38,7.26,0.58,13.37,10.33,0.0524,0.0378,0.0325,0.029500000000000002,2.65,3199040.0,977120000.0,0.59,0.34909999999999997,Construção Civil,414638000,MITRE REALTY ON NM,2024-08-21
MTSA4,43.31,7.37,0.84,0.801,0.045700000000000005,0.676,1.14,16.6,1.17,11.52,7.23,0.0483,0.10880000000000001,0.060700000000000004,0.11460000000000001,4.3,155967.0,451031000.0,0.1,0.14150000000000001,Máquinas e Equipamentos,380683000,METISA PN,2024-08-21
MULT3,26.7,14.39,2.24,7.494,0.0378,1.371,40.12,10.49,-5.8,11.87,10.9,0.7145999999999999,0.5209,0.1458,0.15560000000000002,1.29,115461000.0,7164590000.0,0.43,0.1816,Exploração de Imóveis,16040300000,Multiplan ON N2,2024-08-21
MWET3,9.41,-1.13,-14.83,0.073,0.0,0.058,-0.57,-1.53,-0.1,-9.45,-14.51,-0.04769999999999999,-0.0644,-0.0415,13.0659,0.8,21.88,-1306000.0,-77.02,0.1586,Material de Transporte,19365800,WETZEL S.A. ON,2024-07-30
MWET4,9.3,-1.12,-14.66,0.072,0.0,0.057,-0.56,-1.51,-0.09,-9.43,-14.49,-0.04769999999999999,-0.0644,-0.0415,13.0659,0.8,4874.16,-1306000.0,-77.02,0.1586,Material de Transporte,19139400,WETZEL S.A. PN,2024-08-20
MYPK3,11.62,23.85,0.43,0.122,0.018600000000000002,0.117,0.64,2.09,-0.55,6.9,4.45,0.058499999999999996,0.0121,0.0794,0.0182,1.59,13117200.0,4116400000.0,1.54,0.15789999999999998,Automóveis e Motocicletas,1786230000,IOCHPE-MAXION ON,2024-08-21
MYPK4,31.79,65.25,1.19,0.335,0.0,0.32,1.75,5.72,-1.5,10.53,6.79,0.058499999999999996,0.0121,0.0794,0.0182,1.59,0.0,4116400000.0,1.54,0.15789999999999998,Automóveis e Motocicletas,4886760000,IOCHPE-MAXION PN,2008-02-25
NAFG3,64.37,11.8,2.76,1.102,0.0,1.153,3.2,7.35,60.48,8.64,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949,,874080000,NADIR FIGUEIREDO ON,2020-03-26
NAFG4,64.42,11.81,2.76,1.103,0.0,1.154,3.2,7.36,60.52,8.65,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949,,874759000,NADIR FIGUEIREDO PN,2020-04-03
NATU3,36.86,4.86,3.75,2.174,0.0,1.901,5.74,11.16,11.68,10.86,10.06,0.19469999999999998,0.4471,0.267,0.7706999999999999,2.02,0.0,9049700000.0,0.18,-0.0705,,33918800000,NATURA COSMETICOS SA ON,2019-12-17
NEOE3,19.39,5.28,0.74,0.527,0.042800000000000005,0.223,4.83,2.63,-0.48,7.28,5.56,0.2007,0.1013,0.0969,0.1411,1.24,17863100.0,31610000000.0,1.62,0.1159,Energia Elétrica,23535500000,NEOENERGIA ON NM,2024-08-21
NETC3,38.5,123.1,2.12,1.29,0.0,1.074,-33.02,10.82,-2.96,12.15,5.27,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663,,14426800000,NET SERVIÇOS DE COMUNICAÇÃO S.A. ON,2014-10-16
NETC4,40.0,127.89,2.2,1.34,0.0,1.116,-34.31,11.24,-3.08,12.57,5.45,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663,,14988900000,NET SERVIÇOS DE COMUNICAÇÃO S.A. PN,2015-01-27
NEXP3,4.06,-0.33,-0.07,0.255,0.0,0.094,-0.13,-0.2,-0.05,-1.2,-1.51,-1.2868000000000002,-0.7476,-0.5299,0.2,0.37,4655.63,-161324000.0,-0.4,-0.17859999999999998,Exploração de Imóveis,10781600,NEXPE ON,2024-08-21
NGRD3,1.29,-47.77,0.66,1.098,0.0044,0.456,2.03,-46.06,5.81,-22.8,8.16,-0.023799999999999998,-0.0258,-0.0141,-0.0138,2.39,907317.0,446826000.0,0.04,0.0558,Programas e Serviços,294796000,NEOGRID ON NM,2024-08-21
NINJ3,4.7,17.41,0.82,3.836,0.0,0.776,0.85,-14.04,0.85,2.6,3.54,-0.2732,0.22030000000000002,-0.9712999999999999,0.047400000000000005,17.36,78943.5,289829000.0,0.0,0.0118,Programas e Serviços,239022000,GETNINJAS ON NM,2024-08-21
NORD3,10.5,-8.23,-0.42,27.082,0.0,3.592,-0.41,-226.45,-0.38,-350.01,-350.01,-0.11960000000000001,-3.2891000000000004,-0.0161,0.0513,0.01,25612.3,-164681000.0,-0.23,0.1137,Máquinas e Equipamentos,69520500,NORDON INDS METALURGICAS SA ON,2024-08-21
NTCO3,13.79,7.46,0.86,0.762,0.0537,0.469,4.29,8.89,-4.19,9.93,6.39,0.0857,0.10220000000000001,0.0683,0.1153,1.47,118964000.0,22237700000.0,0.26,-0.14800000000000002,Produtos de Uso Pessoal e de Limpeza,19124600000,GRUPO NATURA ON NM,2024-08-21
NUTR3,4.85,10.7,1.71,0.337,0.0,0.562,1.88,5.17,15.59,4.69,4.39,0.0652,0.0315,0.14859999999999998,0.1598,1.73,45656.6,37579000.0,0.22,0.2874,Químicos,64233400,NUTRIPLANT ON,2024-08-21
ODER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524648000.0,0.0,0.1139,Alimentos Processados,0,CONSERVAS ODERICH SA ON,
ODER4,100.0,18.49,2.15,1.567,0.0172,1.141,2.39,13.34,4.2,13.63,11.46,0.1175,0.0848,0.11359999999999999,0.1164,2.81,0.0,524648000.0,0.39,0.1139,Alimentos Processados,1128700000,CONSERVAS ODERICH SA PN,2023-05-15
ODPV3,11.79,12.39,5.27,2.979,0.09029999999999999,2.743,-31.1,11.38,-19.59,10.16,9.33,0.2618,0.2404,0.3482,0.4257,0.79,11659700.0,1234900000.0,0.0,0.0546,Serv.Méd.Hospit. Análises e Diagnósticos,6513930000,ODONTOPREV ON NM,2024-08-21
OFSA3,22.5,22.66,1.76,1.292,0.0273,0.929,2.15,10.18,5.51,10.75,8.2,0.12689999999999999,0.057,0.1388,0.07769999999999999,3.08,101204.0,689465000.0,0.6,0.1001,Medicamentos e Outros Produtos,1213850000,OUROFINO S/A ON NM,2024-08-21
OGXP3,1.63,-2.15,-0.98,0.0,0.0,0.925,0.0,-16.46,0.0,-16.46,-16.46,0.0,0.0,0.0,0.45530000000000004,0.0,0.0,-53901000.0,0.0,0.0,"Petróleo, Gás e Biocombustíveis",52747100,OGX ON,2019-01-10
OIBR3,4.59,0.03,-0.02,0.033,0.0,0.014,-0.06,-0.08,-0.01,-1.85,-2.98,-0.4156,0.9875,-0.2288,-0.5952000000000001,0.58,6065730.0,-15043900000.0,-0.57,-0.0633,Telecomunicações,303079000,OI ON N1,2024-08-21
OIBR4,12.4,0.09,-0.05,0.09,0.0,0.038,-0.16,-0.22,-0.03,-1.98,-3.2,-0.4156,0.9875,-0.2288,-0.5952000000000001,0.58,199495.0,-15043900000.0,-0.57,-0.0633,Telecomunicações,818777000,OI ON N1,2024-08-21
OMGE3,27.57,0.0,1186.76,0.0,0.0,429.631,5465.7,0.0,-918.55,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,4652640.0,1.4,0.2737,Energia Elétrica,5521550000,OMEGA GER ON NM,2021-12-23
ONCO3,6.34,21.23,1.08,0.7,0.0,0.339,1.67,5.46,-1.39,9.85,7.23,0.1281,0.0471,0.08470000000000001,0.0507,1.97,30818200.0,3811760000.0,1.46,0.36310000000000003,Serv.Méd.Hospit. Análises e Diagnósticos,4103520000,ONCOCLINICAS ON NM,2024-08-21
OPCT3,6.44,13.51,1.41,0.72,0.0,0.508,12.57,4.7,-1.44,8.22,4.38,0.1532,0.0129,0.1272,0.1045,1.16,3385160.0,912216000.0,1.39,0.4018,"Petróleo, Gás e Biocombustíveis",1287740000,OCEANPACT ON NM,2024-08-21
ORVR3,46.3,30.8,5.14,4.71,0.0,1.562,15.04,20.76,-3.76,26.0,15.09,0.2268,0.16870000000000002,0.0886,0.16690000000000002,1.69,18329500.0,747021000.0,1.7,0.3091,Água e Saneamento,3840630000,ORIZON ON NM,2024-08-21
OSAO4,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,30.34,3.87,0.008,-0.1313,0.014499999999999999,0.2928,0.45,0.0,-461820000.0,-0.6,0.3018,Automóveis e Motocicletas,111576,PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A PN,2006-02-02
OSXB3,3.75,-0.01,0.0,0.2,0.0,0.005,-0.01,-0.33,0.0,-177.45,-236.99,-0.608,-21.421100000000003,-0.015600000000000001,0.17559999999999998,0.01,29008.0,-7288040000.0,-0.87,0.5209,"Petróleo, Gás e Biocombustíveis",11805000,OSX BRASIL ON NM,2024-08-21
PALF11,125.0,0.07,0.04,0.007,0.0,0.005,0.37,0.03,-0.01,2.73,2.56,0.21109999999999998,0.1027,0.1772,0.5711999999999999,1.06,0.0,2732710000.0,3.46,0.0874,Energia Elétrica,110082000,CPFL PRC,2005-04-01
PALF3,279.9,0.16,0.09,0.016,0.0,0.012,0.83,0.08,-0.02,2.78,2.6,0.21109999999999998,0.1027,0.1772,0.5711999999999999,1.06,0.0,2732710000.0,3.46,0.0874,Energia Elétrica,246495000,CPFL ON,2006-01-04
PALF5,236.6,0.13,0.08,0.014,0.0,0.01,0.71,0.06,-0.02,2.76,2.59,0.21109999999999998,0.1027,0.1772,0.5711999999999999,1.06,0.0,2732710000.0,3.46,0.0874,Energia Elétrica,208362000,CPFL PNA,2005-12-08
PARD3,20.25,36.76,5.3,2.565,0.052199999999999996,2.095,-54.06,17.52,-8.62,18.12,11.99,0.1464,0.07,0.15259999999999999,0.1442,0.9,0.0,1019310000.0,0.53,0.1597,Serv.Méd.Hospit. Análises e Diagnósticos,5403490000,IHPARDINI ON NM,2023-04-28
PATI3,34.0,21.91,0.94,0.434,0.0013,0.5,1.15,10.44,1.79,10.46,8.9,0.0415,0.019799999999999998,0.08259999999999999,0.042699999999999995,2.41,12849.9,869508000.0,0.45,0.11199999999999999,Siderurgia e Metalurgia,813688000,PANATLANTICA ON,2024-08-21
PATI4,35.0,22.56,0.96,0.446,0.0602,0.514,1.18,10.75,1.85,10.77,9.16,0.0415,0.019799999999999998,0.08259999999999999,0.042699999999999995,2.41,465.14,869508000.0,0.45,0.11199999999999999,Siderurgia e Metalurgia,837620000,PANATLANTICA PN,2024-08-20
PCAR3,3.3,-0.62,0.37,0.085,0.0,0.081,8.74,1.22,-0.17,2.55,1.37,0.0695,-0.1351,0.0886,-0.598,1.03,46356700.0,4331000000.0,0.98,-0.3522,Comércio e Distribuição,1617580000,PÃO DE AÇÚCAR ON,2024-08-21
PCAR4,72.11,-13.65,8.16,1.853,0.0,1.764,191.06,26.66,-3.65,27.99,15.01,0.0695,-0.1351,0.0886,-0.598,1.03,0.0,4331000000.0,0.98,-0.3522,Comércio e Distribuição,35346700000,PÃO DE AÇÚCAR PN N1,2020-02-28
PCAR5,67.12,-12.7,7.6,1.725,0.0,1.642,177.84,24.81,-3.4,26.15,14.03,0.0695,-0.1351,0.0886,-0.598,1.03,0.0,4331000000.0,0.98,-0.3522,Comércio e Distribuição,32900700000,PÃO DE AÇÚCAR PNA N1,2011-03-31
PDGR3,0.18,0.01,0.0,0.165,0.0,0.022,-0.02,-0.16,0.0,-2.3,-2.32,-1.0565,15.5922,-0.2643,-0.3926,0.41,1000760.0,-3384680000.0,-0.07,-0.24109999999999998,Construção Civil,14001500,PDG REALT ON NM,2024-08-21
PDTC3,1.9,-36.77,1.13,0.473,0.0242,0.22,0.46,20.14,-2.89,43.72,10.28,0.0235,-0.0129,0.0161,-0.0308,2.85,67823.3,133105000.0,2.57,0.7223999999999999,Serviços Financeiros Diversos,150993000,PADTEC ON,2024-08-21
PEAB3,43.0,37.73,0.92,13.266,0.0213,0.65,3.49,-98.97,-8.17,-86.4,-288.77,-0.134,0.35159999999999997,-0.008,0.024399999999999998,7.63,5670.72,882806000.0,0.13,-0.2522,Holdings Diversificadas,813044000,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA ON,2024-08-21
PEAB4,48.5,42.56,1.04,14.962,0.0217,0.733,3.94,-111.63,-9.21,-99.06,-331.08,-0.134,0.35159999999999997,-0.008,0.024399999999999998,7.63,4506.0,882806000.0,0.13,-0.2522,Holdings Diversificadas,917038000,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN,2024-07-30
PEFX3,19.0,-52.04,1.68,0.477,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,0.083,-0.0092,0.1177,-0.032400000000000005,1.07,0.0,396955000.0,0.31,0.0436,Químicos,668610000,PETROFLEX INDÚSTRIA E COMÉRCIO S.A ON,2008-10-28
PETR3,40.73,6.75,1.42,1.065,0.15560000000000002,0.502,-28.47,2.36,-1.02,3.53,2.67,0.4515,0.15869999999999998,0.23370000000000002,0.2109,0.9,321360000.0,373479000000.0,0.89,0.1869,"Petróleo, Gás e Biocombustíveis",531302000000,PETROBRAS ON,2024-08-21
PETR4,38.06,6.3,1.33,0.995,0.16649999999999998,0.469,-26.6,2.2,-0.95,3.37,2.55,0.4515,0.15869999999999998,0.23370000000000002,0.2109,0.9,1141830000.0,373479000000.0,0.89,0.1869,"Petróleo, Gás e Biocombustíveis",496474000000,PETROBRAS PN,2024-08-21
PETZ3,5.15,-481.6,1.31,0.742,0.0005,0.604,3.63,15.03,-3.09,15.17,4.88,0.049400000000000006,-0.0015,0.0501,-0.0027,1.94,51310300.0,1813550000.0,0.24,0.2218,Comércio,2382000000,PETZ ON NM,2024-08-21
PFRM3,6.4,8.75,0.61,0.088,0.0603,0.161,0.74,4.0,6.88,7.92,4.41,0.0219,0.011000000000000001,0.0636,0.0703,1.44,1222160.0,1288840000.0,0.72,0.1549,Comércio e Distribuição,792403000,PROFARMA ON NM,2024-08-21
PGMN3,3.45,20.89,0.76,0.171,0.0799,0.234,1.45,4.2,-1.15,7.05,3.41,0.0406,0.0084,0.0713,0.0364,1.49,2584670.0,2637550000.0,0.56,0.1674,Comércio e Distribuição,2006920000,PAGUE MENOS ON NM,2024-08-21
PINE3,5.85,5.25,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094,0.0,15631.2,1118470000.0,0.0,0.6729999999999999,Intermediários Financeiros,1230670000,Pine ON N1,2024-08-21
PINE4,4.7,4.22,0.88,0.0,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094,0.0,991443.0,1118470000.0,0.0,0.6729999999999999,Intermediários Financeiros,988744000,Pine PN,2024-08-21
PITI4,1.28,-204.74,0.0,0.0,0.0,0.0,0.0,-2637.65,0.0,-2637.65,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2963,,2969990000,"AV. DR CHUCRI ZAIDAN, 920 - 16§ ANDAR PN",2005-11-24
PLAS3,7.48,-0.69,-0.2,0.09,0.0,0.135,-0.33,11.24,-0.1,41.56,5.31,0.008,-0.1313,0.014499999999999999,0.2928,0.45,7473.16,-461820000.0,-0.6,0.3018,Automóveis e Motocicletas,92939000,PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A ON,2024-08-21
PLDN4,486.0,-553.07,1.08,0.919,0.0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-0.012199999999999999,-0.0017000000000000001,-0.0127,-0.002,10.81,0.0,289939000.0,0.01,0.1026,,313593000,POLIALDEN PN,2006-06-02
PLIM4,0.59,1.89,0.03,0.02,0.0,0.016,-0.51,0.17,-0.05,1.5,0.65,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663,,221086000,NET SERVIÇOS DE COMUNICAÇÃO S.A. PN N2,2005-04-29
PLPL3,12.27,8.48,3.48,1.047,0.041100000000000005,1.214,2.11,3.88,5.85,3.88,3.76,0.2695,0.1324,0.4368,0.41100000000000003,3.15,12434800.0,719283000.0,0.53,0.2826,Construção Civil,2506220000,PLANOEPLANO ON NM,2024-08-21
PLTO5,10.94,53.09,723708.0,0.721,0.0,0.942,3.03,57.52,-1.62,58.82,58.82,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999,,723708000,POLITENO IND E COMERCIO S.A. PNA,2007-04-30
PLTO6,10.47,50.81,692616.0,0.69,0.0,0.901,2.9,55.05,-1.55,56.35,56.35,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999,,692616000,POLITENO IND E COMERCIO S.A. PNB,2007-05-04
PMAM3,2.07,-0.08,-0.03,0.281,0.0,0.076,-0.03,-0.31,-0.02,-10.8,-13.85,-0.9037999999999999,-3.4326,-0.35009999999999997,0.3104,0.08,167359.0,-5128580000.0,-0.86,-0.4403,Siderurgia e Metalurgia,130499000,PARANAPANEMA S.A. ON,2024-08-21
PMAM4,5.84,-0.23,-0.07,0.794,0.0,0.215,-0.08,-0.88,-0.06,-11.37,-14.58,-0.9037999999999999,-3.4326,-0.35009999999999997,0.3104,0.08,0.0,-5128580000.0,-0.86,-0.4403,Siderurgia e Metalurgia,368171000,PARANAPANEMA S.A. PN,2010-04-29
PMET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,-290863000.0,0.0,0.3774,,0,PRO METALURG ON,
PMET5,0.65,-3.95,-0.16,4.518,0.0,30.248,-0.22,89.99,-0.16,503.88,503.88,0.050199999999999995,-1.1449,0.3897,0.040999999999999995,0.01,0.0,-290863000.0,-0.74,0.3774,,47066500,PRO METALURG PNA,2013-11-01
PMET6,0.2,-1.21,-0.05,1.39,0.0,9.307,-0.07,27.69,-0.05,441.57,441.57,0.050199999999999995,-1.1449,0.3897,0.040999999999999995,0.01,0.0,-290863000.0,-0.74,0.3774,,14482000,PRO METALURG PNB,2013-11-29
PNOR5,1.87,-2.9,0.55,0.354,0.0,0.205,0.7,8.52,-2.32,4.57,4.57,0.0415,-0.1174,0.0361,-0.1884,2.5,0.0,158071000.0,0.42,0.0134,Químicos,86210700,PRONOR PNA,2011-05-16
PNVL3,10.8,17.78,1.39,0.345,0.0322,0.516,2.34,11.18,-18.54,17.0,7.07,0.0308,0.0194,0.06269999999999999,0.078,1.58,3498780.0,1171580000.0,0.95,0.1417,Comércio e Distribuição,1624070000,PANVEL FARMÁCIAS ON,2024-08-21
PNVL4,18.62,30.66,2.39,0.594,0.0,0.89,4.03,19.27,-31.96,25.1,10.44,0.0308,0.0194,0.06269999999999999,0.078,1.58,0.0,1171580000.0,0.95,0.1417,Comércio e Distribuição,2800020000,PANVEL FARMÁCIAS PN,2021-08-04
POMO3,5.4,6.19,1.64,0.843,0.0802,0.72,2.62,5.51,26.37,6.77,5.93,0.15289999999999998,0.1377,0.174,0.2659,1.88,1131600.0,3730080000.0,0.73,0.1953,Material de Transporte,6135860000,MARCOPOLO ON,2024-08-21
POMO4,6.9,7.9,2.1,1.077,0.06280000000000001,0.919,3.35,7.05,33.69,8.3,7.27,0.15289999999999998,0.1377,0.174,0.2659,1.88,48930400.0,3730080000.0,0.73,0.1953,Material de Transporte,7840270000,MARCOPOLO PN N2,2024-08-21
POPR4,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.0565,0.1525,0.1993,1.08,0.0,545803000.0,0.82,0.3093,,0,POLIPROPILENO S.A. PN,2005-11-08
PORP4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208,0.0,0.0,22399000.0,0.0,0.1366,,0,POLIPROPILENO PARTICIPAÇÕES S.A. PN,2005-11-25
PORT3,16.9,20.99,2.93,2.864,0.061900000000000004,1.189,-186.48,10.35,-2.73,13.85,9.85,0.2767,0.138,0.1242,0.1394,0.96,5550570.0,2543580000.0,1.1,-0.018500000000000003,Transporte,7442570000,WILSON SONS ON NM,2024-08-21
POSI3,7.05,3.49,0.6,0.234,0.0593,0.226,0.67,2.7,3.17,4.62,4.0,0.08650000000000001,0.0679,0.11599999999999999,0.1721,1.95,11821400.0,1665330000.0,0.74,0.2227,Computadores e Equipamentos,999690000,POSITIVO TEC ON NM,2024-08-21
